id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,votes,percent,unopposed,winner,alt_result_text,source
13301,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,37,13257,Bernard Sanders,DEM,106605,19.768647209246694,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13300,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,9666,13329,Andrew Yang,DEM,1069,0.1982335150010292,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13299,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,992,13310,Amy Klobuchar,DEM,16900,3.1339068321023325,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13310,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,3089,13343,Tulsi Gabbard,DEM,6813,1.2633909613676444,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13309,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,8253,13327,Tom Steyer,DEM,61140,11.337696077795064,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13308,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,9672,13345,Pete Buttigieg,DEM,44217,8.199524165388688,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13307,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,429,13352,Michael Bennet,DEM,765,0.141860279678005,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13306,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,3100,13314,John K. Delaney,DEM,352,0.06527427247929117,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13305,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,42,13256,Joe Biden,DEM,262336,48.64713507138446,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13304,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,975,13258,Elizabeth Warren,DEM,38120,7.068907008268692,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13303,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,7983,13315,Deval Patrick,DEM,288,0.05340622293760188,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13302,7750,SC,South Carolina,1,U.S. President,,2020,primary,false,DEM,2713,13287,Cory A. Booker,DEM,658,0.12201838435049318,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=45&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
11873,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,42,13256,Joe Biden,DEM,18424,17.566240477484435,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11874,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,9672,13345,Pete Buttigieg,DEM,16102,15.352344993945636,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11883,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,"",,"","",472,0.4500252662490585,,"",Uncommitted,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11875,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,975,13258,Elizabeth Warren,DEM,13438,12.812371881048406,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11876,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,992,13310,Amy Klobuchar,DEM,10100,9.629777943041294,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11877,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,8253,13327,Tom Steyer,DEM,9503,9.06057225670509,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11878,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,9666,13329,Andrew Yang,DEM,612,0.5835073367466606,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11879,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,3089,13343,Tulsi Gabbard,DEM,353,0.3365655063260967,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11880,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,429,13352,Michael Bennet,DEM,140,0.1334820704976021,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11881,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,7983,13315,Deval Patrick,DEM,86,0.08199612901995557,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11882,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,3100,13314,John K. Delaney,DEM,1,0.0009534433606971577,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11872,7735,NV,Nevada,1,U.S. President,,2020,caucus,false,DEM,37,13257,Bernard Sanders,DEM,35652,33.99216269557507,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=32&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
13445,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13081,18898,William N. Murphy,REP,447,0.290875489672944,,false,,http://thegreenpapers.com/P20/NH-R
13463,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,"",,"","",502,0.32666553873784765,,"",Scattering,http://thegreenpapers.com/P20/NH-R
13436,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,11639,16913,President R. Boddie,REP,72,0.04685242786678293,,false,,http://thegreenpapers.com/P20/NH-R
13437,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13078,18893,Rick Kraft,REP,109,0.07092936996499083,,false,,http://thegreenpapers.com/P20/NH-R
13438,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13079,18894,Robert Moulton-Ely,REP,68,0.044249515207517215,,false,,http://thegreenpapers.com/P20/NH-R
13449,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,37,13257,Bernard Sanders,W,753,0.48999830810677153,,false,,http://thegreenpapers.com/P20/NH-R
13448,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,9666,13329,Andrew Yang,W,162,0.1054179627002616,,false,,http://thegreenpapers.com/P20/NH-R
13447,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,992,13310,Amy Klobuchar,W,1076,0.7001835053424782,,false,,http://thegreenpapers.com/P20/NH-R
13446,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,7259,18899,Zoltan Gyurko Istvan,REP,56,0.036440777229720056,,false,,http://thegreenpapers.com/P20/NH-R
13443,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,7039,18897,Stephen Bradley Comley,REP,202,0.13144708929291876,,false,,http://thegreenpapers.com/P20/NH-R
13462,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,3089,13343,Tulsi Gabbard,W,369,0.2401186928172625,,false,,http://thegreenpapers.com/P20/NH-R
13442,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,12988,18896,Star Locke,REP,66,0.04294805887788435,,false,,http://thegreenpapers.com/P20/NH-R
13444,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,200,13351,William F. Weld,REP,13844,9.008680713718652,,false,,http://thegreenpapers.com/P20/NH-R
13440,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,11509,13656,Roque De La Fuente,W,1,0.0006507281648164295,,false,,http://thegreenpapers.com/P20/NH-R
13458,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,9,13282,Mitt Romney,W,632,0.4112602001639835,,false,,http://thegreenpapers.com/P20/NH-R
13459,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,3546,18876,Stephen Burke,W,1,0.0006507281648164295,,false,,http://thegreenpapers.com/P20/NH-R
13460,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,8253,13327,Tom Steyer,W,191,0.12428907947993806,,false,,http://thegreenpapers.com/P20/NH-R
13461,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,12876,18887,Thomas G. Koos,W,1,0.0006507281648164295,,false,,http://thegreenpapers.com/P20/NH-R
13439,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13080,18895,Robert Ardini,REP,77,0.05010606869086507,,false,,http://thegreenpapers.com/P20/NH-R
13441,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,7096,16727,Roque De La Fuente,REP,148,0.09630776839283157,,false,,http://thegreenpapers.com/P20/NH-R
13451,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,7983,13315,Deval Patrick,W,10,0.006507281648164296,,false,,http://thegreenpapers.com/P20/NH-R
13435,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,9672,13345,Pete Buttigieg,W,1136,0.739227195231464,,false,,http://thegreenpapers.com/P20/NH-R
13434,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13077,18892,Matthew John Matern,REP,268,0.17439514817080312,,false,,http://thegreenpapers.com/P20/NH-R
13433,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13076,18891,Mary Maxwell,REP,929,0.6045264651144631,,false,,http://thegreenpapers.com/P20/NH-R
13432,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13075,18890,Lawrence Robert Horn,REP,65,0.042297330713067925,,false,,http://thegreenpapers.com/P20/NH-R
13431,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13074,18889,Juan Payne,REP,83,0.05401043767976365,,false,,http://thegreenpapers.com/P20/NH-R
13430,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,5200,13482,Joe Walsh,REP,838,0.545310202116168,,false,,http://thegreenpapers.com/P20/NH-R
13429,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,13073,18888,Eric Merrill,REP,524,0.3409815583638091,,false,,http://thegreenpapers.com/P20/NH-R
13428,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,11,13254,Donald Trump,REP,129734,84.42156773429468,,false,,http://thegreenpapers.com/P20/NH-R
13457,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,29,13289,Michael Bloomberg,W,801,0.5212332600179601,,false,,http://thegreenpapers.com/P20/NH-R
13456,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,429,13352,Michael Bennet,W,17,0.011062378801879304,,false,,http://thegreenpapers.com/P20/NH-R
13455,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,3846,13350,Marianne Williamson,W,3,0.0019521844944492886,,false,,http://thegreenpapers.com/P20/NH-R
13454,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,6416,13316,Julián Castro,W,1,0.0006507281648164295,,false,,http://thegreenpapers.com/P20/NH-R
13453,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,42,13256,Joe Biden,W,330,0.21474029438942177,,false,,http://thegreenpapers.com/P20/NH-R
13452,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,975,13258,Elizabeth Warren,W,157,0.10216432187617945,,false,,http://thegreenpapers.com/P20/NH-R
13450,7730,NH,New Hampshire,1,U.S. President,,2020,primary,false,REP,2713,13287,Cory A. Booker,W,1,0.0006507281648164295,,false,,http://thegreenpapers.com/P20/NH-R
13224,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,13069,18880,Ben Gleiberman,DEM,31,0.010389540748784256,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13241,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,10212,14481,Michael Ellinger,DEM,19,0.006367783039577447,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13248,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,7096,13610,Roque De La Fuente,DEM,11,0.0036866112334395748,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13249,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,3578,18885,Samuel Sloan,DEM,34,0.011394980176085959,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13230,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,2676,18873,Henry Hewes,DEM,43,0.014411298457991066,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13229,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,975,13258,Elizabeth Warren,DEM,27429,9.192732683819463,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13228,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,7983,13315,Deval Patrick,DEM,1271,0.4259711707001545,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13227,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,12985,18881,David John Thistle,DEM,53,0.017762763215663405,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13226,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,2713,13287,Cory A. Booker,DEM,157,0.052617996695455756,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13225,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,37,13257,Bernard Sanders,DEM,76384,25.599828405004406,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13223,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,9666,13329,Andrew Yang,DEM,8312,2.7857375065772496,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13222,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,992,13310,Amy Klobuchar,DEM,58714,19.677790178197384,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13253,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,12876,18887,Thomas G. Koos,DEM,72,0.024130546255240852,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13256,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,"",,"","",1406,0.4712159449287311,,"",Write-in,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13231,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,13070,18882,Jason Evritte Dunlap,DEM,12,0.004021757709206809,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13232,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,42,13256,Joe Biden,DEM,24944,8.359893691537886,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13233,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,818,13381,Joe Sestak,DEM,152,0.05094226431661958,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13234,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,3100,13314,John K. Delaney,DEM,83,0.02781715748868043,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13235,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,6416,13316,Julián Castro,DEM,83,0.02781715748868043,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13236,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,6826,13288,Kamala Harris,DEM,129,0.043233895373973194,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13237,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,13071,18883,Lorenz Kraus,DEM,52,0.017427616739896172,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13238,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,3846,13350,Marianne Williamson,DEM,99,0.033179501100956174,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13239,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,10038,14094,Mark Stewart Greenstein,DEM,31,0.010389540748784256,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13240,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,429,13352,Michael Bennet,DEM,952,0.31905944493040683,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13242,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,29,13289,Michael Bloomberg,DEM,4675,1.5668097742118192,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13243,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,10213,14482,Mosie Boyd,DEM,32,0.01072468722455149,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13244,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,9672,13345,Pete Buttigieg,DEM,72454,24.28270275523918,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13245,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,12995,18884,Raymond Michael Moroz,DEM,8,0.0026811718061378726,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13246,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,13068,18875,Rita Krichevsky,DEM,23,0.007708368942646384,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13247,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,7928,13663,Robert Wells,DEM,45,0.015081591409525533,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13250,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,6807,13320,Steve Bullock,DEM,64,0.02144937444910298,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13251,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,3546,18876,Stephen Burke,DEM,86,0.028822596915982133,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13252,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,13072,18886,Thomas James Torgesen,DEM,30,0.010054394273017022,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13254,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,8253,13327,Tom Steyer,DEM,10732,3.596791977933956,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13255,7729,NH,New Hampshire,1,U.S. President,,2020,primary,false,DEM,3089,13343,Tulsi Gabbard,DEM,9755,3.2693538711093684,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=33&year=2020&f=1&off=0&elect=1&evt=P&elect=1&minper=0
13718,7695,IA,Iowa,1,U.S. President,,2020,caucus,false,REP,11,13254,Donald Trump,REP,31421,97.14329880970783,,false,,http://thegreenpapers.com/P20/IA-R
13721,7695,IA,Iowa,1,U.S. President,,2020,caucus,false,REP,"",,"","",151,0.4668418611841088,,"",Other,http://thegreenpapers.com/P20/IA-R
13719,7695,IA,Iowa,1,U.S. President,,2020,caucus,false,REP,200,13351,William F. Weld,REP,425,1.3139588808162004,,false,,http://thegreenpapers.com/P20/IA-R
13720,7695,IA,Iowa,1,U.S. President,,2020,caucus,false,REP,5200,13482,Joe Walsh,REP,348,1.0759004482918535,,false,,http://thegreenpapers.com/P20/IA-R
11871,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,"",,"","",153,0.08675928551176638,,"",Other/Write-in,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11870,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,"",,"","",1009,0.5721576410547208,,"",Uncommitted,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11860,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,9672,13345,Pete Buttigieg,DEM,37572,21.305358661752198,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11861,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,975,13258,Elizabeth Warren,DEM,32589,18.47972781400624,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11862,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,42,13256,Joe Biden,DEM,26291,14.908420754182025,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11869,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,7983,13315,Deval Patrick,DEM,9,0.005103487383045081,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11864,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,9666,13329,Andrew Yang,DEM,8914,5.054720725829317,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11866,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,3089,13343,Tulsi Gabbard,DEM,341,0.19336546640204139,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11867,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,29,13289,Michael Bloomberg,DEM,212,0.12021548057839523,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11868,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,429,13352,Michael Bennet,DEM,164,0.09299688120215481,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11859,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,37,13257,Bernard Sanders,DEM,43581,24.712787071165295,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11863,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,992,13310,Amy Klobuchar,DEM,22454,12.732633966543805,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
11865,7694,IA,Iowa,1,U.S. President,,2020,caucus,false,DEM,8253,13327,Tom Steyer,DEM,3061,1.7357527643889992,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=19&year=2020&f=1&off=0&elect=1&evt=C&elect=1&minper=0
10420,94,"",,1,U.S. President,,2016,general,false,"",8176,10273,Darrell Castle,CON,160735,0.11746475748513448,,false,,""
2092,632,NH,New Hampshire,1,U.S. President,,2016,general,false,"",11,9849,Donald Trump,REP,345790,46.458666981953414,,false,,https://www.fec.gov/resources/cms-content/documents/federalelections2016.pdf
2091,632,NH,New Hampshire,1,U.S. President,,2016,general,false,"",7096,9257,Roque De La Fuente,OTH,678,0.09109279104012381,,false,,https://www.fec.gov/resources/cms-content/documents/federalelections2016.pdf
2090,632,NH,New Hampshire,1,U.S. President,,2016,general,false,"",12,9459,Gary Johnson,LIB,30777,4.135048421595709,,false,,https://www.fec.gov/resources/cms-content/documents/federalelections2016.pdf
2089,632,NH,New Hampshire,1,U.S. President,,2016,general,false,"",7818,9810,Jill Stein,GRE,6496,0.8727710480776465,,false,,https://www.fec.gov/resources/cms-content/documents/federalelections2016.pdf
2088,632,NH,New Hampshire,1,U.S. President,,2016,general,false,"",28,9207,Hillary Rodham Clinton,DEM,348526,46.82626266969056,,false,,https://www.fec.gov/resources/cms-content/documents/federalelections2016.pdf
2108,632,NH,New Hampshire,1,U.S. President,,2016,general,false,"","",,"","",2411,0.3239302643034492,,"",Scattering,https://www.fec.gov/resources/cms-content/documents/federalelections2016.pdf
2094,632,NH,New Hampshire,1,U.S. President,,2016,general,false,"",6585,9483,John Richard Kasich,W,1365,0.18339477842148824,,false,,https://www.fec.gov/resources/cms-content/documents/federalelections2016.pdf
2117,633,NJ,New Jersey,1,U.S. President,,2016,general,false,"",11128,16897,Alyson Kennedy,SWP,2156,0.05565241094194545,,false,,https://history.house.gov/Institution/Election-Statistics/
2116,633,NJ,New Jersey,1,U.S. President,,2016,general,false,"",11,9849,Donald Trump,REP,1601933,41.35038665002945,,false,,https://history.house.gov/Institution/Election-Statistics/
2115,633,NJ,New Jersey,1,U.S. President,,2016,general,false,"",9483,16888,Gloria La Riva,PSL,1682,0.04341714063281644,,false,,https://history.house.gov/Institution/Election-Statistics/
