id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,ranked_choice_round,votes,percent,unopposed,winner,alt_result_text,source
11022,64,HI,Hawaii,160,U.S. Senate,Class III,2016,general,false,"","",,"","","",339,0.08138044276722313,,"",Overvote,https://history.house.gov/Institution/Election-Statistics/
11020,64,HI,Hawaii,160,U.S. Senate,Class III,2016,general,false,"",6125,10307,John Stanley Carroll,REP,"",92653,22.242307267585616,,false,,https://history.house.gov/Institution/Election-Statistics/
10651,64,HI,Hawaii,160,U.S. Senate,Class III,2016,general,false,"",4493,18587,Joy J. Allison,CON,"",9103,2.185268939557617,,false,,https://history.house.gov/Institution/Election-Statistics/
10654,64,HI,Hawaii,160,U.S. Senate,Class III,2016,general,false,"",5015,18589,"John ""Raghu"" Giuffre",OTH,"",1393,0.3344040022853741,,false,,https://history.house.gov/Institution/Election-Statistics/
10653,64,HI,Hawaii,160,U.S. Senate,Class III,2016,general,false,"",4496,18588,Michael Kokoski,LIB,"",6809,1.6345706041357588,,false,,https://history.house.gov/Institution/Election-Statistics/
10652,64,HI,Hawaii,160,U.S. Senate,Class III,2016,general,false,"",2654,10306,Brian Schatz,DEM,"",306604,73.60344918643563,,true,,https://history.house.gov/Institution/Election-Statistics/
11025,80,ID,Idaho,173,U.S. Senate,Class III,2016,general,false,"",525,10228,Mike Crapo,REP,"",449017,66.13471233962203,,true,,https://history.house.gov/Institution/Election-Statistics/
11024,80,ID,Idaho,173,U.S. Senate,Class III,2016,general,false,"",8141,10227,Jerry Sturgill,DEM,"",188249,27.726775296306172,,false,,https://history.house.gov/Institution/Election-Statistics/
11023,80,ID,Idaho,173,U.S. Senate,Class III,2016,general,false,"",8142,10229,Ray J. Writz,CON,"",41677,6.1385123640718,,false,,https://history.house.gov/Institution/Election-Statistics/
11035,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",12899,18634,Susana Sandoval,W,"",42,0.0007647657140235089,,false,,https://history.house.gov/Institution/Election-Statistics/
11034,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",12754,18633,Patricia Elaine Beard,W,"",1,1.8208707476750214e-05,,false,,https://history.house.gov/Institution/Election-Statistics/
11033,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",12898,18632,Jim Brown,W,"",106,0.0019301229925355223,,false,,https://history.house.gov/Institution/Election-Statistics/
11032,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",12897,18631,Eric Kufi James Stewart,W,"",5,9.104353738375105e-05,,false,,https://history.house.gov/Institution/Election-Statistics/
11031,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",12896,18630,Christopher Aguayo,W,"",77,0.0014020704757097663,,false,,https://history.house.gov/Institution/Election-Statistics/
11030,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",1578,18629,Chad Koppie,W,"",408,0.007429152650514086,,false,,https://history.house.gov/Institution/Election-Statistics/
11029,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",544,10159,Mark Kirk,REP,"",2184692,39.78041755479637,,false,,https://history.house.gov/Institution/Election-Statistics/
11028,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",8188,10295,Kenton McMillen,LIB,"",175988,3.204514011418316,,false,,https://history.house.gov/Institution/Election-Statistics/
11027,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",6566,10296,Scott K. Summers,GRE,"",117619,2.1416899647078833,,false,,https://history.house.gov/Institution/Election-Statistics/
11026,84,IL,Illinois,195,U.S. Senate,Class III,2016,general,false,"",3090,10154,Tammy Duckworth,DEM,"",3012940,54.86174310499978,,true,,https://history.house.gov/Institution/Election-Statistics/
11036,78,IN,Indiana,207,U.S. Senate,Class III,2016,general,false,"",60,10238,Evan Bayh,DEM,"",1158947,42.41271693138926,,false,,https://history.house.gov/Institution/Election-Statistics/
11039,78,IN,Indiana,207,U.S. Senate,Class III,2016,general,false,"",11669,18635,James Johnson,W,"",127,0.004647680222034689,,false,,https://history.house.gov/Institution/Election-Statistics/
11038,78,IN,Indiana,207,U.S. Senate,Class III,2016,general,false,"",3050,10175,Todd Young,REP,"",1423991,52.11224257523936,,true,,https://history.house.gov/Institution/Election-Statistics/
11037,78,IN,Indiana,207,U.S. Senate,Class III,2016,general,false,"",8215,10337,Lucy M. Brenton,LIB,"",149481,5.470392813149349,,false,,https://history.house.gov/Institution/Election-Statistics/
11045,92,IA,Iowa,168,U.S. Senate,Class III,2016,general,false,"","",,"","","",1685,0.1093420270519313,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
11044,92,IA,Iowa,168,U.S. Senate,Class III,2016,general,false,"",517,8961,Chuck Grassley,REP,"",926007,60.08990056040222,,true,,https://history.house.gov/Institution/Election-Statistics/
11043,92,IA,Iowa,168,U.S. Senate,Class III,2016,general,false,"",12900,18637,Michael Luick-Thrams,OTH,"",4441,0.28818275497782014,,false,,https://history.house.gov/Institution/Election-Statistics/
11042,92,IA,Iowa,168,U.S. Senate,Class III,2016,general,false,"",6552,18636,Jim Hennager,OTH,"",17649,1.1452685076792495,,false,,https://history.house.gov/Institution/Election-Statistics/
11041,92,IA,Iowa,168,U.S. Senate,Class III,2016,general,false,"",4516,10355,Charles A. Aldrich,LIB,"",41794,2.712071619352176,,false,,https://history.house.gov/Institution/Election-Statistics/
11040,92,IA,Iowa,168,U.S. Senate,Class III,2016,general,false,"",8129,10210,Patty Judge,DEM,"",549460,35.6552345305366,,false,,https://history.house.gov/Institution/Election-Statistics/
11049,60,KS,Kansas,214,U.S. Senate,Class III,2016,general,false,"",12902,18638,DJ Smith,W,"",46,0.0039051821767485456,,false,,https://history.house.gov/Institution/Election-Statistics/
11048,60,KS,Kansas,214,U.S. Senate,Class III,2016,general,false,"",566,8968,Jerry Moran,REP,"",732376,62.175254388660704,,true,,https://history.house.gov/Institution/Election-Statistics/
11047,60,KS,Kansas,214,U.S. Senate,Class III,2016,general,false,"",8161,10263,Robert David Garrard,LIB,"",65760,5.582712607456181,,false,,https://history.house.gov/Institution/Election-Statistics/
11046,60,KS,Kansas,214,U.S. Senate,Class III,2016,general,false,"",4562,10239,Patrick Wiesner,DEM,"",379740,32.23812782170636,,false,,https://history.house.gov/Institution/Election-Statistics/
11053,81,KY,Kentucky,223,U.S. Senate,Class III,2016,general,false,"",4351,18640,Billy Ray Wilson,W,"",36,0.0018912877305335269,,false,,https://history.house.gov/Institution/Election-Statistics/
11052,81,KY,Kentucky,223,U.S. Senate,Class III,2016,general,false,"",12903,18639,Angel Doss,W,"",6,0.00031521462175558785,,false,,https://history.house.gov/Institution/Election-Statistics/
11051,81,KY,Kentucky,223,U.S. Senate,Class III,2016,general,false,"",30,8984,Rand Paul,REP,"",1090177,57.27328845027358,,true,,https://history.house.gov/Institution/Election-Statistics/
11050,81,KY,Kentucky,223,U.S. Senate,Class III,2016,general,false,"",8158,10253,Jim Gray,DEM,"",813246,42.72450504737413,,false,,https://history.house.gov/Institution/Election-Statistics/
11065,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"","",,"","","",3231,0.11851792074595495,,"",Other,https://history.house.gov/Institution/Election-Statistics/
11062,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",4297,10146,Lih Y. Young,W,"",77,0.0028244753628717213,,false,,https://history.house.gov/Institution/Election-Statistics/
11060,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",5854,10143,Charles Ulysses Smith,W,"",26,0.0009537189536969448,,false,,https://history.house.gov/Institution/Election-Statistics/
11064,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",12906,18644,Greg A. Dorsey,W,"",242,0.008876922569025409,,false,,https://history.house.gov/Institution/Election-Statistics/
11063,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",6304,18643,Ed Tinus,W,"",138,0.00506204675423763,,false,,https://history.house.gov/Institution/Election-Statistics/
11061,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",12905,18642,Jeffrey Binkins,W,"",7,0.0002567704875337928,,false,,https://history.house.gov/Institution/Election-Statistics/
11059,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",12904,18641,Bob Robinson,W,"",15,0.0005502224732866988,,false,,https://history.house.gov/Institution/Election-Statistics/
11058,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",8083,10124,Kathy Szeliga,REP,"",972557,35.674847863486136,,false,,https://history.house.gov/Institution/Election-Statistics/
11057,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",8204,10323,Margaret Flowers,GRE,"",89970,3.3002343947736197,,false,,https://history.house.gov/Institution/Election-Statistics/
11056,82,MD,Maryland,257,U.S. Senate,Class III,2016,general,false,"",3028,10105,Chris Van Hollen,DEM,"",1659907,60.88787566439363,,true,,https://history.house.gov/Institution/Election-Statistics/
11071,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",11760,18645,Gina Bufe,W,"",21,0.0007492932558968487,,false,,https://history.house.gov/Institution/Election-Statistics/
11070,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",644,10157,Roy Blunt,REP,"",1378458,49.18425156843135,,true,,https://history.house.gov/Institution/Election-Statistics/
11076,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",12911,18650,Thomas Morgan,W,"",4,0.0001427225249327331,,false,,https://history.house.gov/Institution/Election-Statistics/
11075,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",12910,18649,Steven Wallace,W,"",1,3.5680631233183275e-05,,false,,https://history.house.gov/Institution/Election-Statistics/
11074,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",12909,18648,Patrick Lee,W,"",53,0.0018910734553587135,,false,,https://history.house.gov/Institution/Election-Statistics/
11073,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",12908,18647,Nathaniel Malone,W,"",12,0.00042816757479819924,,false,,https://history.house.gov/Institution/Election-Statistics/
11072,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",12907,18646,Jon Kelly,W,"",4,0.0001427225249327331,,false,,https://history.house.gov/Institution/Election-Statistics/
11069,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",1198,10275,Jonathan Dine,LIB,"",67738,2.4169345984733686,,false,,https://history.house.gov/Institution/Election-Statistics/
11068,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",8220,10348,Johnathan McFarland,GRE,"",30743,1.0969296460017532,,false,,https://history.house.gov/Institution/Election-Statistics/
11067,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",8098,10158,Jason Kander,DEM,"",1300200,46.391956729384894,,false,,https://history.house.gov/Institution/Election-Statistics/
11066,70,MO,Missouri,303,U.S. Senate,Class III,2016,general,false,"",8177,10276,Fred Ryman,CON,"",25407,0.9065377977414875,,false,,https://history.house.gov/Institution/Election-Statistics/
11083,63,NV,Nevada,373,U.S. Senate,Class III,2016,general,false,"","",,"","","",42257,3.8127969654261413,,"",None of these candidates,https://history.house.gov/Institution/Election-Statistics/
11080,63,NV,Nevada,373,U.S. Senate,Class III,2016,general,false,"",8211,10332,Jarrod M. Williams,IND,"",6888,0.6214957402999566,,false,,https://history.house.gov/Institution/Election-Statistics/
11082,63,NV,Nevada,373,U.S. Senate,Class III,2016,general,false,"",2844,10222,Joseph J. Heck,REP,"",495079,44.67036724912343,,false,,https://history.house.gov/Institution/Election-Statistics/
11081,63,NV,Nevada,373,U.S. Senate,Class III,2016,general,false,"",8210,10331,Tom Sawyer,NOP,"",14208,1.2819703075176805,,false,,https://history.house.gov/Institution/Election-Statistics/
11079,63,NV,Nevada,373,U.S. Senate,Class III,2016,general,false,"",8209,10330,Tony Gumina,IND,"",10740,0.9690569469833817,,false,,https://history.house.gov/Institution/Election-Statistics/
11078,63,NV,Nevada,373,U.S. Senate,Class III,2016,general,false,"",5884,10223,Tom F. Jones,IAP,"",17128,1.545438304276663,,false,,https://history.house.gov/Institution/Election-Statistics/
11077,63,NV,Nevada,373,U.S. Senate,Class III,2016,general,false,"",6829,9034,Catherine Cortez Masto,DEM,"",521994,47.09887448637275,,true,,https://history.house.gov/Institution/Election-Statistics/
11088,85,NH,New Hampshire,345,U.S. Senate,Class III,2016,general,false,"","",,"","","",520,0.07035203073842573,,"",Scattering,https://history.house.gov/Institution/Election-Statistics/
11087,85,NH,New Hampshire,345,U.S. Senate,Class III,2016,general,false,"",688,9019,Kelly Ayotte,REP,"",353632,47.84371025786725,,false,,https://history.house.gov/Institution/Election-Statistics/
11086,85,NH,New Hampshire,345,U.S. Senate,Class III,2016,general,false,"",8208,10329,Brian Chabot,LIB,"",12597,1.7042779446383636,,false,,https://history.house.gov/Institution/Election-Statistics/
11085,85,NH,New Hampshire,345,U.S. Senate,Class III,2016,general,false,"",8214,10336,Aaron Day,IND,"",17742,2.400357171848364,,false,,https://history.house.gov/Institution/Election-Statistics/
11084,85,NH,New Hampshire,345,U.S. Senate,Class III,2016,general,false,"",6712,9007,Maggie Hassan,DEM,"",354649,47.981302594907596,,true,,https://history.house.gov/Institution/Election-Statistics/
11098,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"","",,"","","",400943,5.499107399531701,,"",Blank,https://history.house.gov/Institution/Election-Statistics/
11099,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"","",,"","","",3474,0.04764741897469996,,"",Void,https://history.house.gov/Institution/Election-Statistics/
11100,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"","",,"","","",3472,0.04761998810597532,,"",Scattering,https://history.house.gov/Institution/Election-Statistics/
11094,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",744,10111,Charles E. Schumer,OTH,"",45402,0.6227081509180563,,true,,https://history.house.gov/Institution/Election-Statistics/
11097,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",744,10111,Charles E. Schumer,WFP,"",241672,3.3146364532106185,,true,,https://history.house.gov/Institution/Election-Statistics/
11096,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",1209,10110,Wendy E. Long,REP,"",1723927,23.64440761393137,,false,,https://history.house.gov/Institution/Election-Statistics/
11095,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",1209,10110,Wendy E. Long,REF,"",17813,0.24431303229600762,,false,,https://history.house.gov/Institution/Election-Statistics/
11093,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",12913,18652,Alex Merced,LIB,"",48120,0.6599867015148423,,false,,https://history.house.gov/Institution/Election-Statistics/
11092,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",744,10111,Charles E. Schumer,IDP,"",45402,0.6227081509180563,,true,,https://history.house.gov/Institution/Election-Statistics/
11091,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",12912,18651,Robin Laverne Wilson,GRE,"",113415,1.5555359882025321,,false,,https://history.house.gov/Institution/Election-Statistics/
11090,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",744,10111,Charles E. Schumer,DEM,"",4784220,65.61765538489898,,true,,https://history.house.gov/Institution/Election-Statistics/
11089,61,NY,New York,405,U.S. Senate,Class III,2016,general,false,"",1209,10110,Wendy E. Long,CRV,"",267613,3.6704285360035636,,false,,https://history.house.gov/Institution/Election-Statistics/
11103,62,NC,North Carolina,330,U.S. Senate,Class III,2016,general,false,"",663,8963,Richard Burr,REP,"",2395376,51.06177974489319,,true,,https://history.house.gov/Institution/Election-Statistics/
11102,62,NC,North Carolina,330,U.S. Senate,Class III,2016,general,false,"",4534,10152,Sean Newton Haugh,LIB,"",167592,3.572527148558781,,false,,https://history.house.gov/Institution/Election-Statistics/
11101,62,NC,North Carolina,330,U.S. Senate,Class III,2016,general,false,"",8095,10153,Deborah K. Ross,DEM,"",2128165,45.365693106548036,,false,,https://history.house.gov/Institution/Election-Statistics/
11108,77,ND,North Dakota,334,U.S. Senate,Class III,2016,general,false,"","",,"","","",366,0.10686100186568799,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
11107,77,ND,North Dakota,334,U.S. Senate,Class III,2016,general,false,"",669,10313,John Hoeven,REP,"",268788,78.47801904228017,,true,,https://history.house.gov/Institution/Election-Statistics/
11106,77,ND,North Dakota,334,U.S. Senate,Class III,2016,general,false,"",12914,18654,Robert N. Marquette,LIB,"",10556,3.082034796978695,,false,,https://history.house.gov/Institution/Election-Statistics/
11105,77,ND,North Dakota,334,U.S. Senate,Class III,2016,general,false,"",2206,18653,James Germalic,IND,"",4675,1.3649595183663699,,false,,https://history.house.gov/Institution/Election-Statistics/
11104,77,ND,North Dakota,334,U.S. Senate,Class III,2016,general,false,"",8197,10314,Eliot Glassheim,DEM,"",58116,16.96812564050908,,false,,https://history.house.gov/Institution/Election-Statistics/
11113,67,OH,Ohio,426,U.S. Senate,Class III,2016,general,false,"",772,9020,Rob Portman,REP,"",3118568,58.02883049847697,,true,,https://history.house.gov/Institution/Election-Statistics/
11111,67,OH,Ohio,426,U.S. Senate,Class III,2016,general,false,"",1159,10328,Scott Allen Rupert,NPA,"",77291,1.4381941769612796,,false,,https://history.house.gov/Institution/Election-Statistics/
11110,67,OH,Ohio,426,U.S. Senate,Class III,2016,general,false,"",6161,10254,Joseph Rosario DeMare,GRE,"",88246,1.6420396079766735,,false,,https://history.house.gov/Institution/Election-Statistics/
11109,67,OH,Ohio,426,U.S. Senate,Class III,2016,general,false,"",6820,9021,Ted Strickland,DEM,"",1996913,37.157607593358605,,false,,https://history.house.gov/Institution/Election-Statistics/
11114,67,OH,Ohio,426,U.S. Senate,Class III,2016,general,false,"",12915,18655,James Stahl,W,"",111,0.0020654352206945447,,false,,https://history.house.gov/Institution/Election-Statistics/
11112,67,OH,Ohio,426,U.S. Senate,Class III,2016,general,false,"",8207,10327,Tom Connors,NPA,"",93041,1.7312626880057758,,false,,https://history.house.gov/Institution/Election-Statistics/
11119,76,OK,Oklahoma,434,U.S. Senate,Class III,2016,general,false,"",2881,10311,James Lankford,REP,"",980892,67.7389615116084,,true,,https://history.house.gov/Institution/Election-Statistics/
11118,76,OK,Oklahoma,434,U.S. Senate,Class III,2016,general,false,"",4186,18658,Robert Murphy,LIB,"",43421,2.9985905153631065,,false,,https://history.house.gov/Institution/Election-Statistics/
11117,76,OK,Oklahoma,434,U.S. Senate,Class III,2016,general,false,"",12916,18657,Sean Donahue Braddy,IND,"",40405,2.7903099830323184,,false,,https://history.house.gov/Institution/Election-Statistics/
11116,76,OK,Oklahoma,434,U.S. Senate,Class III,2016,general,false,"",6377,18656,Mark Beard,IND,"",27418,1.8934468287286257,,false,,https://history.house.gov/Institution/Election-Statistics/
11115,76,OK,Oklahoma,434,U.S. Senate,Class III,2016,general,false,"",8196,10312,Mike Workman,DEM,"",355911,24.578691161267553,,false,,https://history.house.gov/Institution/Election-Statistics/
11122,65,OR,Oregon,442,U.S. Senate,Class III,2016,general,false,"",12917,18660,James D. Lindsay,LIB,"",23941,1.2261853910773899,,false,,https://history.house.gov/Institution/Election-Statistics/
11121,65,OR,Oregon,442,U.S. Senate,Class III,2016,general,false,"",5541,18659,Cody Reynolds,IND,"",59516,3.048228968521028,,false,,https://history.house.gov/Institution/Election-Statistics/
11126,65,OR,Oregon,442,U.S. Senate,Class III,2016,general,false,"","",,"","","",2058,0.10540451672182735,,"",Other,https://history.house.gov/Institution/Election-Statistics/
11124,65,OR,Oregon,442,U.S. Senate,Class III,2016,general,false,"",4565,10309,Mark Callahan,REP,"",651106,33.347674083907734,,false,,https://history.house.gov/Institution/Election-Statistics/
11125,65,OR,Oregon,442,U.S. Senate,Class III,2016,general,false,"",12919,18662,Shanti S. Lewallen,WFP,"",61915,3.171098470763819,,false,,https://history.house.gov/Institution/Election-Statistics/
11123,65,OR,Oregon,442,U.S. Senate,Class III,2016,general,false,"",12918,18661,Eric Navickas,PG,"",48823,2.5005659474780253,,false,,https://history.house.gov/Institution/Election-Statistics/
11120,65,OR,Oregon,442,U.S. Senate,Class III,2016,general,false,"",788,10308,Ron Wyden,DEM,"",1105119,56.60084262153018,,true,,https://history.house.gov/Institution/Election-Statistics/
11129,86,PA,Pennsylvania,464,U.S. Senate,Class III,2016,general,false,"",1484,8966,Patrick J. Toomey,REP,"",2951702,48.773500228690175,,true,,https://history.house.gov/Institution/Election-Statistics/
11128,86,PA,Pennsylvania,464,U.S. Senate,Class III,2016,general,false,"",8186,10292,Edward T. Clifford,LIB,"",235142,3.885452661134039,,false,,https://history.house.gov/Institution/Election-Statistics/
11127,86,PA,Pennsylvania,464,U.S. Senate,Class III,2016,general,false,"",6579,8985,Kathleen Alana McGinty,DEM,"",2865012,47.341047110175786,,false,,https://history.house.gov/Institution/Election-Statistics/
11137,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"","",,"","","",1857,0.09059009421467365,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
11134,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"",8164,10267,Bill Bledsoe,LIB,"",24830,1.2112827352452056,,false,,https://history.house.gov/Institution/Election-Statistics/
11136,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"",8163,10266,Thomas Dixon,WFP,"",37610,1.8347299102928787,,false,,https://history.house.gov/Institution/Election-Statistics/
11135,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"",2712,10256,Tim Scott,REP,"",1241609,60.569454112970774,,true,,https://history.house.gov/Institution/Election-Statistics/
11133,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"",8163,10266,Thomas Dixon,GRE,"",14872,0.7255012822620498,,false,,https://history.house.gov/Institution/Election-Statistics/
11132,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"",8163,10266,Thomas Dixon,DEM,"",704540,34.36959880344974,,false,,https://history.house.gov/Institution/Election-Statistics/
11131,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"",8164,10267,Bill Bledsoe,CON,"",12652,0.6172029466903882,,false,,https://history.house.gov/Institution/Election-Statistics/
11130,66,SC,South Carolina,478,U.S. Senate,Class III,2016,general,false,"",8165,10268,Rebel Michael Scarborough,AMP,"",11923,0.5816401148742886,,false,,https://history.house.gov/Institution/Election-Statistics/
11139,79,SD,South Dakota,482,U.S. Senate,Class III,2016,general,false,"",22,10315,John R. Thune,REP,"",265516,71.82786157941437,,true,,https://history.house.gov/Institution/Election-Statistics/
11138,79,SD,South Dakota,482,U.S. Senate,Class III,2016,general,false,"",8198,10316,Jay H. Williams,DEM,"",104140,28.172138420585625,,false,,https://history.house.gov/Institution/Election-Statistics/
11143,73,UT,Utah,535,U.S. Senate,Class III,2016,general,false,"",4110,10265,William C. Barron,UN,"",26167,2.3455371420785793,,false,,https://history.house.gov/Institution/Election-Statistics/
11142,73,UT,Utah,535,U.S. Senate,Class III,2016,general,false,"",873,9042,Mike Lee,REP,"",760241,68.14588995417745,,true,,https://history.house.gov/Institution/Election-Statistics/
11141,73,UT,Utah,535,U.S. Senate,Class III,2016,general,false,"",8162,10264,Stone Teiko Fonua,IAP,"",27340,2.450681601422722,,false,,https://history.house.gov/Institution/Election-Statistics/
11140,73,UT,Utah,535,U.S. Senate,Class III,2016,general,false,"",8144,10233,Misty Katherine Snow,DEM,"",301860,27.057891302321245,,false,,https://history.house.gov/Institution/Election-Statistics/
10594,68,AL,Alabama,15,U.S. Senate,Class III,2016,general,false,"",8195,10346,Ronald Steven Crumpton,DEM,"",748709,35.86726158881388,,false,,https://history.house.gov/Institution/Election-Statistics/
10596,68,AL,Alabama,15,U.S. Senate,Class III,2016,general,false,"","",,"","","",3631,0.17394478606372196,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
10595,68,AL,Alabama,15,U.S. Senate,Class III,2016,general,false,"",363,10133,Richard C. Shelby,REP,"",1335104,63.958793625122404,,true,,https://history.house.gov/Institution/Election-Statistics/
10205,1470,LA,Louisiana,232,U.S. Senate,Class II,2014,runoff,false,"",2753,8373,Bill Cassidy,REP,"",712379,55.9347638837961,,true,,https://history.house.gov/Institution/Election-Statistics/
10199,1470,LA,Louisiana,232,U.S. Senate,Class II,2014,runoff,false,"",1594,8375,Mary L. Landrieu,DEM,"",561210,44.06523611620389,,false,,https://history.house.gov/Institution/Election-Statistics/
10157,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",1543,6153,Mark Udall,DEM,"",944203,46.26046883528053,,false,,https://history.house.gov/Institution/Election-Statistics/
10159,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",4555,8395,William Robert Hammons,UTY,"",6427,0.31488571123407566,,false,,https://history.house.gov/Institution/Election-Statistics/
10163,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",5681,18544,John W. Willoughby,W,"",21,0.0010288781602482634,,false,,https://history.house.gov/Institution/Election-Statistics/
10161,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",4558,8396,Steve Shogan,UN,"",29472,1.443957006611277,,false,,https://history.house.gov/Institution/Election-Statistics/
10164,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",12840,18545,Kathleen Rosewater Cunningham,W,"",17,0.0008329013678200227,,false,,https://history.house.gov/Institution/Election-Statistics/
10162,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",4552,14692,Raul Acosta,UN,"",24151,1.18325887848361,,false,,https://history.house.gov/Institution/Election-Statistics/
10160,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",2816,6149,Cory Gardner,REP,"",983891,48.20495056975353,,true,,https://history.house.gov/Institution/Election-Statistics/
10158,23,CO,Colorado,98,U.S. Senate,Class II,2014,general,false,"",4557,6151,Gaylon Kent,LIB,"",52876,2.590617219108913,,false,,https://history.house.gov/Institution/Election-Statistics/
10167,24,DE,Delaware,111,U.S. Senate,Class II,2014,general,false,"",4515,6102,Kevin Wade,REP,"",98823,42.225194199232604,,false,,https://history.house.gov/Institution/Election-Statistics/
10166,24,DE,Delaware,111,U.S. Senate,Class II,2014,general,false,"",6148,8392,Andrew Richard Groff,GRE,"",4560,1.9484015416299918,,false,,https://history.house.gov/Institution/Election-Statistics/
10165,24,DE,Delaware,111,U.S. Senate,Class II,2014,general,false,"",1299,8349,Christopher A. Coons,DEM,"",130655,55.826404259137405,,true,,https://history.house.gov/Institution/Election-Statistics/
10173,17,GA,Georgia,154,U.S. Senate,Class II,2014,general,false,"",12792,18548,Brian Russell Brown,W,"",9,0.00035049390432684725,,false,,https://history.house.gov/Institution/Election-Statistics/
10172,17,GA,Georgia,154,U.S. Senate,Class II,2014,general,false,"",12842,18547,Mary H. Schroder,W,"",14,0.0005452127400639846,,false,,https://history.house.gov/Institution/Election-Statistics/
10171,17,GA,Georgia,154,U.S. Senate,Class II,2014,general,false,"",12841,18546,Anantha Reddy Muscu,W,"",21,0.0008178191100959769,,false,,https://history.house.gov/Institution/Election-Statistics/
10170,17,GA,Georgia,154,U.S. Senate,Class II,2014,general,false,"",4489,6073,David A. Perdue,REP,"",1358088,52.889062837715485,,true,,https://history.house.gov/Institution/Election-Statistics/
10169,17,GA,Georgia,154,U.S. Senate,Class II,2014,general,false,"",4492,6076,Amanda Swafford,LIB,"",48862,1.9028703503576012,,false,,https://history.house.gov/Institution/Election-Statistics/
10168,17,GA,Georgia,154,U.S. Senate,Class II,2014,general,false,"",4488,6072,Mary Michelle Nunn,DEM,"",1160811,45.20635328617243,,false,,https://history.house.gov/Institution/Election-Statistics/
10175,27,ID,Idaho,172,U.S. Senate,Class II,2014,general,false,"",2710,6065,James E. Risch,REP,"",285596,65.32836196445318,,true,,https://history.house.gov/Institution/Election-Statistics/
